row_id,score,y_pred
125,0.07649025321006775,0
126,0.07369636744260788,0
127,0.07362458109855652,0
128,0.07911078631877899,0
129,0.08654435724020004,0
130,0.09646080434322357,0
131,0.10309643298387527,0
132,0.10814256221055984,0
133,0.11443021148443222,0
134,0.11854898184537888,0
135,0.11251113563776016,0
136,0.10594295710325241,0
137,0.10037454217672348,0
138,0.0996398851275444,0
139,0.1045028567314148,0
140,0.1079409271478653,0
141,0.11036376655101776,0
142,0.11186780780553818,0
143,0.1131906732916832,0
144,0.1185796856880188,0
145,0.1267985850572586,0
146,0.13121584057807922,0
147,0.13061052560806274,0
148,0.11833527684211731,0
149,0.09715835005044937,0
150,0.08010153472423553,0
151,0.07083193957805634,0
152,0.06457670778036118,0
153,0.06303215771913528,0
154,0.06192013621330261,0
155,0.0626998096704483,0
156,0.06555066257715225,0
157,0.0722985714673996,0
158,0.08531271666288376,0
159,0.10329429805278778,0
160,0.11995365470647812,0
161,0.12716282904148102,0
162,0.12714548408985138,0
163,0.1190207451581955,0
164,0.11935660243034363,0
165,0.12019890546798706,0
166,0.11980975419282913,0
167,0.11963322013616562,0
168,0.11451061815023422,0
169,0.11062948405742645,0
170,0.10873521119356155,0
171,0.11080529540777206,0
172,0.11619436740875244,0
173,0.1296284794807434,0
174,0.1285611093044281,0
175,0.11872021853923798,0
176,0.11192340403795242,0
177,0.10564319789409637,0
178,0.10442719608545303,0
179,0.10124025493860245,0
180,0.09609135240316391,0
181,0.09339471906423569,0
182,0.09377613663673401,0
183,0.09246080368757248,0
184,0.09566255658864975,0
185,0.10492821782827377,0
186,0.10787225514650345,0
187,0.10854928940534592,0
188,0.11082762479782104,0
189,0.11399737000465393,0
190,0.11521002650260925,0
191,0.11658860743045807,0
192,0.1160118579864502,0
193,0.11648541688919067,0
194,0.11787968873977661,0
195,0.125886470079422,0
196,0.13458366692066193,0
197,0.14183442294597626,0
198,0.14498506486415863,0
199,0.14802168309688568,0
200,0.1514354646205902,0
201,0.15159796178340912,0
202,0.15176190435886383,0
203,0.1495804786682129,0
204,0.13732020556926727,0
205,0.1290978491306305,0
206,0.12830504775047302,0
207,0.12805238366127014,0
208,0.1300104409456253,0
209,0.1335543990135193,0
210,0.1393277943134308,0
211,0.1485735923051834,0
212,0.158806711435318,0
213,0.16842696070671082,0
214,0.1862887591123581,0
215,0.19278548657894135,0
216,0.19289039075374603,0
217,0.1947910487651825,0
218,0.19612719118595123,0
219,0.19464577734470367,0
220,0.1893269568681717,0
221,0.17756548523902893,0
222,0.16349485516548157,0
223,0.15270541608333588,0
224,0.14509475231170654,0
225,0.13735507428646088,0
226,0.1213025227189064,0
227,0.11127152293920517,0
228,0.10247278213500977,0
229,0.09522022306919098,0
230,0.09619707614183426,0
231,0.09818597137928009,0
232,0.10386942327022552,0
233,0.10545628517866135,0
234,0.11398176848888397,0
235,0.1244594156742096,0
236,0.13877364993095398,0
237,0.14354346692562103,0
238,0.13316066563129425,0
239,0.1293712705373764,0
240,0.12103158235549927,0
241,0.11518246680498123,0
242,0.11445494741201401,0
243,0.11389192938804626,0
244,0.11218713968992233,0
245,0.12268980592489243,0
246,0.14010055363178253,0
247,0.15850049257278442,0
248,0.18102827668190002,0
249,0.18615657091140747,0
250,0.18529503047466278,0
251,0.18650904297828674,0
252,0.18399183452129364,0
253,0.18067298829555511,0
254,0.17189288139343262,0
255,0.1623016893863678,0
256,0.14226219058036804,0
257,0.11413705348968506,0
258,0.09160927683115005,0
259,0.07996309548616409,0
260,0.07426109164953232,0
261,0.07065026462078094,0
262,0.06879347562789917,0
263,0.074283666908741,0
264,0.08346183598041534,0
265,0.08600389957427979,0
266,0.08733955770730972,0
267,0.09066537767648697,0
268,0.09689144790172577,0
269,0.09526889026165009,0
270,0.09184815734624863,0
271,0.0915079340338707,0
272,0.08258908987045288,0
273,0.07970140874385834,0
274,0.07582671195268631,0
275,0.06825724989175797,0
276,0.06974949687719345,0
277,0.07342622429132462,0
278,0.07381018251180649,0
279,0.07984858751296997,0
280,0.07984858751296997,0
281,0.08472426980733871,0
282,0.08835047483444214,0
283,0.08324482291936874,0
284,0.07580317556858063,0
285,0.06526649743318558,0
286,0.05075310170650482,0
287,0.044113751500844955,0
288,0.04397932440042496,0
289,0.0497857891023159,0
290,0.06529831886291504,0
291,0.05497124418616295,0
292,0.05723479762673378,0
293,0.06238187104463577,0
294,0.06889507174491882,0
295,0.0773521438241005,0
296,0.08924411237239838,0
297,0.10096319019794464,0
298,0.11213383823633194,0
299,0.12198381125926971,0
300,0.12686455249786377,0
301,0.1449270397424698,0
302,0.1566571295261383,0
303,0.1657455861568451,0
304,0.17686311900615692,0
305,0.19278456270694733,0
306,0.20918390154838562,0
307,0.2301265001296997,0
308,0.24931079149246216,0
309,0.25993284583091736,0
310,0.26867637038230896,0
311,0.2785834074020386,0
312,0.2837797999382019,0
313,0.29063668847084045,0
314,0.29142439365386963,0
315,0.28384822607040405,0
316,0.2739000618457794,0
317,0.25595226883888245,0
318,0.23580512404441833,0
319,0.2192494422197342,0
320,0.20708614587783813,0
321,0.19635362923145294,0
322,0.18927033245563507,0
323,0.18029506504535675,0
324,0.17460928857326508,0
325,0.17566849291324615,0
326,0.18116268515586853,0
327,0.18699799478054047,0
328,0.19426286220550537,0
329,0.2023070752620697,0
330,0.20837849378585815,0
331,0.21510106325149536,0
332,0.2300082892179489,0
333,0.23864345252513885,0
334,0.2453612983226776,0
335,0.24599792063236237,0
336,0.2448134422302246,0
337,0.23820318281650543,0
338,0.23048873245716095,0
339,0.22437091171741486,0
340,0.21994155645370483,0
341,0.21091271936893463,0
342,0.1929686814546585,0
343,0.1797458976507187,0
344,0.16612505912780762,0
345,0.15875330567359924,0
346,0.15458019077777863,0
347,0.1600455343723297,0
348,0.16811545193195343,0
349,0.17113132774829865,0
350,0.1689688265323639,0
351,0.17276403307914734,0
352,0.1786062866449356,0
353,0.18019668757915497,0
354,0.17949043214321136,0
355,0.1817668378353119,0
356,0.1849987506866455,0
357,0.1844470053911209,0
358,0.18184150755405426,0
359,0.1805967092514038,0
360,0.18292760848999023,0
361,0.17997780442237854,0
362,0.17755776643753052,0
363,0.17830021679401398,0
364,0.17854344844818115,0
365,0.17240175604820251,0
366,0.16244325041770935,0
367,0.15530353784561157,0
368,0.14659225940704346,0
369,0.13814827799797058,0
370,0.1287730485200882,0
371,0.1240469291806221,0
372,0.1229325383901596,0
373,0.12249838560819626,0
374,0.1218307614326477,0
375,0.12309200316667557,0
376,0.12528115510940552,0
377,0.12075260281562805,0
378,0.11600419878959656,0
379,0.11792425066232681,0
380,0.12301531434059143,0
381,0.12687724828720093,0
382,0.12665057182312012,0
383,0.1278051882982254,0
384,0.1336914449930191,0
385,0.14037320017814636,0
386,0.14815129339694977,0
387,0.16071513295173645,0
388,0.17423127591609955,0
389,0.1783304512500763,0
390,0.1751147359609604,0
391,0.17722836136817932,0
392,0.18505805730819702,0
393,0.186930850148201,0
394,0.17019206285476685,0
395,0.1658165454864502,0
396,0.1575237363576889,0
397,0.15066106617450714,0
398,0.14208556711673737,0
399,0.13919012248516083,0
400,0.14193777740001678,0
401,0.13852320611476898,0
402,0.1322801262140274,0
403,0.13501383364200592,0
404,0.1548200249671936,0
405,0.15735353529453278,0
406,0.16129809617996216,0
407,0.16387411952018738,0
408,0.1626681089401245,0
409,0.1608254760503769,0
410,0.15826547145843506,0
411,0.1594000607728958,0
412,0.16107366979122162,0
413,0.1502259224653244,0
414,0.1304197460412979,0
415,0.11562322080135345,0
416,0.10289163887500763,0
417,0.09583139419555664,0
418,0.09409449994564056,0
419,0.08896652609109879,0
420,0.08138486742973328,0
421,0.06663927435874939,0
422,0.04860173910856247,0
423,0.039816536009311676,0
424,0.041735999286174774,0
425,0.043411679565906525,0
426,0.04137274995446205,0
427,0.03137858584523201,0
428,0.02114228904247284,0
429,0.01507576834410429,0
430,0.014510635286569595,0
431,0.019073445349931717,0
432,0.023830201476812363,0
433,0.027577675879001617,0
434,0.02565821446478367,0
435,0.028977686539292336,0
436,0.04147341847419739,0
437,0.05218953639268875,0
438,0.06449470669031143,0
439,0.07596255838871002,0
440,0.0871584340929985,0
441,0.09749288856983185,0
442,0.10690882802009583,0
443,0.11761486530303955,0
444,0.12950828671455383,0
445,0.13202185928821564,0
446,0.1242348849773407,0
447,0.11610810458660126,0
448,0.10380291193723679,0
449,0.09694604575634003,0
450,0.08242525905370712,0
451,0.07565514743328094,0
452,0.0753280445933342,0
453,0.07346091419458389,0
454,0.06993072479963303,0
455,0.06880198419094086,0
456,0.07316163182258606,0
457,0.08020804822444916,0
458,0.0908672884106636,0
459,0.09206144511699677,0
460,0.10217402875423431,0
461,0.10632461309432983,0
462,0.10422932356595993,0
463,0.10244277119636536,0
464,0.10345328599214554,0
465,0.10432465374469757,0
466,0.10993374139070511,0
467,0.11850026994943619,0
468,0.12454276531934738,0
469,0.13328537344932556,0
470,0.13964888453483582,0
471,0.14794136583805084,0
472,0.1485253870487213,0
473,0.14596889913082123,0
474,0.14486010372638702,0
475,0.1441086083650589,0
476,0.1407891809940338,0
477,0.133067786693573,0
478,0.12455610930919647,0
479,0.11478423327207565,0
480,0.10536332428455353,0
481,0.09127902239561081,0
482,0.08162285387516022,0
483,0.07699008285999298,0
484,0.06872513890266418,0
485,0.06553265452384949,0
486,0.05908915400505066,0
487,0.057210225611925125,0
488,0.05849452689290047,0
489,0.060824960470199585,0
490,0.06386560201644897,0
491,0.06968971341848373,0
492,0.08082109689712524,0
493,0.0910397320985794,0
494,0.1057729497551918,0
495,0.11590473353862762,0
496,0.12435637414455414,0
497,0.12952078878879547,0
498,0.14033688604831696,0
499,0.14526966214179993,0
500,0.14836499094963074,0
501,0.1539505273103714,0
502,0.15839886665344238,0
503,0.16404016315937042,0
504,0.16583865880966187,0
505,0.16788211464881897,0
506,0.170527845621109,0
507,0.1723189502954483,0
508,0.16906574368476868,0
509,0.16628538072109222,0
510,0.15309421718120575,0
511,0.1374039351940155,0
512,0.11914605647325516,0
513,0.10448058694601059,0
514,0.1019781231880188,0
515,0.09479985386133194,0
516,0.08262607455253601,0
517,0.06977452337741852,0
518,0.052737269550561905,0
519,0.0519464835524559,0
520,0.07034937292337418,0
521,0.08605790883302689,0
522,0.09982727468013763,0
523,0.1102328673005104,0
524,0.11488264799118042,0
525,0.12107352912425995,0
526,0.13113804161548615,0
527,0.14920549094676971,0
528,0.16486133635044098,0
529,0.1690988838672638,0
530,0.16773146390914917,0
531,0.16268856823444366,0
532,0.15829385817050934,0
533,0.15185774862766266,0
534,0.1331787258386612,0
535,0.12924064695835114,0
536,0.12974730134010315,0
537,0.12532642483711243,0
538,0.12866000831127167,0
539,0.13236103951931,0
540,0.13214696943759918,0
541,0.13341619074344635,0
542,0.13694170117378235,0
543,0.14207223057746887,0
544,0.15842735767364502,0
545,0.1598501354455948,0
546,0.15615595877170563,0
547,0.15161651372909546,0
548,0.1464766561985016,0
549,0.14400053024291992,0
550,0.14084890484809875,0
551,0.14145424962043762,0
552,0.14623843133449554,0
553,0.14239536225795746,0
554,0.12604022026062012,0
555,0.11606760323047638,0
556,0.1112460270524025,0
557,0.10886264592409134,0
558,0.10822608321905136,0
559,0.10764676332473755,0
560,0.11174531280994415,0
561,0.11251148581504822,0
562,0.10814856737852097,0
563,0.11029092967510223,0
564,0.12082832306623459,0
565,0.12974068522453308,0
566,0.13295568525791168,0
567,0.12183650583028793,0
568,0.11665701121091843,0
569,0.11365896463394165,0
570,0.10666912794113159,0
571,0.10120298713445663,0
572,0.09843691438436508,0
573,0.09806518256664276,0
574,0.10048098862171173,0
575,0.10212932527065277,0
576,0.10344931483268738,0
577,0.11482720822095871,0
578,0.12424907088279724,0
579,0.1282680183649063,0
580,0.1362169086933136,0
581,0.14364361763000488,0
582,0.14870041608810425,0
583,0.1509939432144165,0
584,0.15394744277000427,0
585,0.1584039330482483,0
586,0.16119933128356934,0
587,0.16083122789859772,0
588,0.14699944853782654,0
589,0.1315261274576187,0
590,0.1155339702963829,0
591,0.10372103750705719,0
592,0.09688742458820343,0
593,0.08746770024299622,0
594,0.07156099379062653,0
595,0.05658601224422455,0
596,0.04558499529957771,0
597,0.04070989042520523,0
598,0.04859622195363045,0
599,0.061570629477500916,0
600,0.0757715106010437,0
601,0.08737070113420486,0
602,0.09509395807981491,0
603,0.10658034682273865,0
604,0.12201805412769318,0
605,0.13188385963439941,0
606,0.1410388946533203,0
607,0.14848864078521729,0
608,0.1489623785018921,0
609,0.1487126648426056,0
610,0.14842112362384796,0
611,0.1511746346950531,0
612,0.15867191553115845,0
613,0.17173299193382263,0
614,0.18505053222179413,0
615,0.19577090442180634,0
616,0.201980859041214,0
617,0.20640221238136292,0
618,0.20789460837841034,0
619,0.19516992568969727,0
620,0.19206278026103973,0
621,0.18378490209579468,0
622,0.17386415600776672,0
623,0.16055454313755035,0
624,0.14263536036014557,0
625,0.1283453106880188,0
626,0.12242452800273895,0
627,0.11740630120038986,0
628,0.11366753280162811,0
629,0.12642185389995575,0
630,0.12380988895893097,0
631,0.11839240044355392,0
632,0.10431405156850815,0
633,0.0920662209391594,0
634,0.08123017847537994,0
635,0.07307256758213043,0
636,0.06633960455656052,0
637,0.06750687956809998,0
638,0.07019668072462082,0
639,0.06835862249135971,0
640,0.06751789897680283,0
641,0.07370291650295258,0
642,0.07370295375585556,0
643,0.08080794662237167,0
644,0.08884798735380173,0
645,0.09089844673871994,0
646,0.08336270600557327,0
647,0.08272993564605713,0
648,0.08458508551120758,0
649,0.07366882264614105,0
650,0.06613831222057343,0
651,0.056979965418577194,0
652,0.06477314233779907,0
653,0.07196058332920074,0
654,0.08686347305774689,0
655,0.10339688509702682,0
656,0.1267031580209732,0
657,0.13602638244628906,0
658,0.14038211107254028,0
659,0.15354792773723602,0
660,0.1651061475276947,0
661,0.18155744671821594,0
662,0.19648051261901855,0
663,0.19980233907699585,0
664,0.19816133379936218,0
665,0.1950490027666092,0
666,0.18702328205108643,0
667,0.17819298803806305,0
668,0.17231090366840363,0
669,0.17759592831134796,0
670,0.17259912192821503,0
671,0.16224470734596252,0
672,0.15097710490226746,0
673,0.13936558365821838,0
674,0.13290902972221375,0
675,0.12601329386234283,0
676,0.1181638166308403,0
677,0.10984941571950912,0
678,0.10538417100906372,0
679,0.08945827186107635,0
680,0.08034263551235199,0
681,0.07584696263074875,0
682,0.06439832597970963,0
683,0.06611001491546631,0
684,0.07285157591104507,0
685,0.0881810188293457,0
686,0.10625244677066803,0
687,0.12403509765863419,0
688,0.13769333064556122,0
689,0.15975384414196014,0
690,0.18102025985717773,0
691,0.1949360966682434,0
692,0.21225287020206451,0
693,0.21503351628780365,0
694,0.2048126757144928,0
695,0.18972085416316986,0
696,0.17566588521003723,0
697,0.1621328890323639,0
698,0.14896200597286224,0
699,0.1329815685749054,0
700,0.11955377459526062,0
701,0.11008380353450775,0
702,0.10268484801054001,0
703,0.10117655992507935,0
704,0.10606453567743301,0
705,0.10975109785795212,0
706,0.10942556709051132,0
707,0.10995753854513168,0
708,0.17124946415424347,0
709,0.22972768545150757,0
710,0.313991904258728,0
711,0.4203414022922516,0
712,0.5181057453155518,0
713,0.600811779499054,0
714,0.6796849966049194,0
715,0.7606914043426514,0
716,0.8599335551261902,0
717,0.9651521444320679,0
718,0.9549190998077393,0
719,0.9202314019203186,0
720,0.8459556102752686,0
721,0.7389682531356812,0
722,0.631286084651947,0
723,0.5430993437767029,0
724,0.4506622552871704,0
725,0.3547700345516205,0
726,0.24656084179878235,0
727,0.13086003065109253,0
728,0.07418874651193619,0
729,0.049730125814676285,0
730,0.03463003411889076,0
731,0.02587752230465412,0
732,0.028324095532298088,0
733,0.02676028572022915,0
734,0.024070078507065773,0
735,0.02735390141606331,0
736,0.03142137452960014,0
737,0.0421358086168766,0
738,0.04494849592447281,0
739,0.03960375487804413,0
740,0.03687681630253792,0
741,0.03888482600450516,0
742,0.03793277218937874,0
743,0.03229402378201485,0
744,0.06898903101682663,0
745,0.1821502149105072,0
746,0.2904423475265503,0
747,0.3923417627811432,0
748,0.4981310963630676,0
749,0.6123006939888,0
750,0.7399682402610779,0
751,0.8666342496871948,0
752,0.983721911907196,0
753,1.026027798652649,0
754,1.0174399614334106,0
755,0.9195124506950378,0
756,0.8158929944038391,0
757,0.7086470723152161,0
758,0.5968794822692871,0
759,0.4859253466129303,0
760,0.3661719560623169,0
761,0.25592494010925293,0
762,0.13734282553195953,0
763,0.10461529344320297,0
764,0.08198590576648712,0
765,0.06346844881772995,0
766,0.066041000187397,0
767,0.060673076659440994,0
768,0.06576419621706009,0
769,0.06833184510469437,0
770,0.0694294422864914,0
771,0.06179838255047798,0
772,0.07623147964477539,0
773,0.07528381049633026,0
774,0.06980600953102112,0
775,0.08114027976989746,0
776,0.08482418954372406,0
777,0.1040952280163765,0
778,0.1165018305182457,0
779,0.12150044739246368,0
780,0.12648369371891022,0
781,0.13297449052333832,0
782,0.13450942933559418,0
783,0.1399841010570526,0
784,0.15251997113227844,0
785,0.1548801213502884,0
786,0.15063777565956116,0
787,0.14436542987823486,0
788,0.1409103274345398,0
789,0.13915368914604187,0
790,0.1344764679670334,0
791,0.12741805613040924,0
792,0.12357844412326813,0
793,0.11735905706882477,0
794,0.10482318699359894,0
795,0.10058853775262833,0
796,0.08767933398485184,0
797,0.08172294497489929,0
798,0.07753876596689224,0
799,0.07669853419065475,0
800,0.07919025421142578,0
801,0.07821988314390182,0
802,0.07654523104429245,0
803,0.08055315166711807,0
804,0.09837225824594498,0
805,0.11858681589365005,0
806,0.1434824913740158,0
807,0.15823695063591003,0
808,0.16826032102108002,0
809,0.16804754734039307,0
810,0.15623806416988373,0
811,0.14698009192943573,0
812,0.1475241780281067,0
813,0.14830075204372406,0
814,0.13569718599319458,0
815,0.11129189282655716,0
816,0.09140700101852417,0
817,0.0739072784781456,0
818,0.05848000571131706,0
819,0.050301410257816315,0
820,0.05030141398310661,0
821,0.05179079249501228,0
822,0.04373830556869507,0
823,0.036674752831459045,0
824,0.03580204024910927,0
825,0.030533021315932274,0
826,0.028466226533055305,0
827,0.0303110983222723,0
828,0.030517546460032463,0
829,0.03412346541881561,0
830,0.04080602899193764,0
831,0.045139092952013016,0
832,0.04897935688495636,0
833,0.05082911625504494,0
834,0.055216945707798004,0
835,0.06458645313978195,0
836,0.07300376147031784,0
837,0.07479937374591827,0
838,0.07376234233379364,0
839,0.06910859048366547,0
840,0.062426019459962845,0
841,0.05979246273636818,0
842,0.0590357668697834,0
843,0.06062056124210358,0
844,0.06419382989406586,0
845,0.06726239621639252,0
846,0.06627659499645233,0
847,0.06992709636688232,0
848,0.07900930941104889,0
849,0.09151788055896759,0
850,0.1065264642238617,0
851,0.11775684356689453,0
852,0.12114810943603516,0
853,0.12626081705093384,0
854,0.13648848235607147,0
855,0.15155261754989624,0
856,0.16957859694957733,0
857,0.19144141674041748,0
858,0.21721431612968445,0
859,0.23427364230155945,0
860,0.2446020543575287,0
861,0.2536830008029938,0
862,0.26675981283187866,0
863,0.27377963066101074,0
864,0.26698991656303406,0
865,0.25084802508354187,0
866,0.2370985448360443,0
867,0.21941813826560974,0
868,0.19539760053157806,0
869,0.1758093386888504,0
870,0.1562274545431137,0
871,0.1327272355556488,0
872,0.11515313386917114,0
873,0.10403132438659668,0
874,0.10368859022855759,0
875,0.11268791556358337,0
876,0.12162139266729355,0
877,0.1286279261112213,0
878,0.13651993870735168,0
879,0.14782017469406128,0
880,0.16534264385700226,0
881,0.18914629518985748,0
882,0.20790843665599823,0
883,0.22185035049915314,0
884,0.23096181452274323,0
885,0.2356916069984436,0
886,0.2378997802734375,0
887,0.24168016016483307,0
888,0.24668844044208527,0
889,0.2524338662624359,0
890,0.2572571635246277,0
891,0.26216214895248413,0
892,0.2640196681022644,0
893,0.2613607347011566,0
894,0.25652948021888733,0
895,0.25152140855789185,0
896,0.24674835801124573,0
897,0.24071580171585083,0
898,0.22759456932544708,0
899,0.20933613181114197,0
900,0.1907391995191574,0
901,0.16641253232955933,0
902,0.14086998999118805,0
903,0.12059982866048813,0
904,0.10447607189416885,0
905,0.09063160419464111,0
906,0.07776844501495361,0
907,0.06604046374559402,0
908,0.06131536141037941,0
909,0.059821031987667084,0
910,0.05746596306562424,0
911,0.06041419506072998,0
912,0.06757444143295288,0
913,0.07340455800294876,0
914,0.07829244434833527,0
915,0.07727276533842087,0
916,0.06911525875329971,0
917,0.06447146087884903,0
918,0.06283073872327805,0
919,0.06754227727651596,0
920,0.07601292431354523,0
921,0.08426077663898468,0
922,0.09256040304899216,0
923,0.09887117147445679,0
924,0.10104628652334213,0
925,0.10494885593652725,0
926,0.11445934325456619,0
927,0.12052113562822342,0
928,0.12363030761480331,0
929,0.12217238545417786,0
930,0.12082254141569138,0
931,0.12097491323947906,0
932,0.12308447062969208,0
933,0.13023658096790314,0
934,0.14348375797271729,0
935,0.16328054666519165,0
936,0.18305566906929016,0
937,0.20180736482143402,0
938,0.2195969521999359,0
939,0.23678286373615265,0
940,0.25244152545928955,0
941,0.2674138844013214,0
942,0.27919623255729675,0
943,0.2890760600566864,0
944,0.29563358426094055,0
945,0.2963566482067108,0
946,0.296710729598999,0
947,0.2986619174480438,0
948,0.29926052689552307,0
949,0.2969008684158325,0
950,0.29358696937561035,0
951,0.2858985960483551,0
952,0.27883610129356384,0
953,0.2676181495189667,0
954,0.2546423375606537,0
955,0.24174945056438446,0
956,0.2281043529510498,0
957,0.2122245877981186,0
958,0.1998877078294754,0
959,0.1904226392507553,0
960,0.17839235067367554,0
961,0.16887100040912628,0
962,0.16165855526924133,0
963,0.16212283074855804,0
964,0.1678817719221115,0
965,0.1758611500263214,0
966,0.18275019526481628,0
967,0.19090873003005981,0
968,0.1941601037979126,0
969,0.19333180785179138,0
970,0.18683956563472748,0
971,0.17334647476673126,0
972,0.16606302559375763,0
973,0.15850071609020233,0
974,0.1513848602771759,0
975,0.1424122005701065,0
976,0.1340923309326172,0
977,0.12394602596759796,0
978,0.11616490036249161,0
979,0.11115843802690506,0
980,0.11373312771320343,0
981,0.12468942254781723,0
982,0.12813422083854675,0
983,0.1269129365682602,0
984,0.12049845606088638,0
985,0.1121046394109726,0
986,0.10203851759433746,0
987,0.08898835629224777,0
988,0.07811705768108368,0
989,0.06931137293577194,0
990,0.06347854435443878,0
991,0.060361579060554504,0
992,0.05662001296877861,0
993,0.05329554155468941,0
994,0.04829543083906174,0
995,0.04653594270348549,0
996,0.04491656273603439,0
997,0.044916555285453796,0
998,0.04840557649731636,0
999,0.04693543165922165,0
1000,0.04210163652896881,0
1001,0.037511494010686874,0
1002,0.03838237002491951,0
1003,0.04084152728319168,0
1004,0.047241270542144775,0
1005,0.05542673543095589,0
1006,0.06795775145292282,0
1007,0.08357059955596924,0
1008,0.0964953675866127,0
1009,0.1181054636836052,0
1010,0.131677508354187,0
1011,0.13498236238956451,0
1012,0.14091458916664124,0
1013,0.1471761167049408,0
1014,0.14925120770931244,0
1015,0.14549340307712555,0
1016,0.13659608364105225,0
1017,0.12493789196014404,0
1018,0.10689293593168259,0
1019,0.08973775058984756,0
1020,0.08932013064622879,0
1021,0.10457248985767365,0
1022,0.11073438823223114,0
1023,0.11333771795034409,0
1024,0.11921871453523636,0
1025,0.129470556974411,0
1026,0.14377984404563904,0
1027,0.15955771505832672,0
1028,0.17867110669612885,0
1029,0.19157472252845764,0
1030,0.19723479449748993,0
1031,0.194923534989357,0
1032,0.19452650845050812,0
1033,0.19566886126995087,0
1034,0.19741231203079224,0
1035,0.1978895366191864,0
1036,0.19883717596530914,0
1037,0.19658933579921722,0
1038,0.19089347124099731,0
1039,0.18317286670207977,0
1040,0.17521262168884277,0
1041,0.16743701696395874,0
1042,0.15621761977672577,0
1043,0.1397976130247116,0
1044,0.11902233958244324,0
1045,0.10579917579889297,0
1046,0.09730791300535202,0
1047,0.09940551966428757,0
1048,0.11092204600572586,0
1049,0.132461279630661,0
1050,0.1513388305902481,0
1051,0.16375590860843658,0
1052,0.17408157885074615,0
1053,0.18722008168697357,0
1054,0.20582455396652222,0
1055,0.2217903733253479,0
1056,0.23298606276512146,0
1057,0.23327529430389404,0
1058,0.22395683825016022,0
1059,0.20475831627845764,0
1060,0.1864887773990631,0
1061,0.17447218298912048,0
1062,0.16718710958957672,0
1063,0.1590404063463211,0
1064,0.148666113615036,0
1065,0.13870257139205933,0
1066,0.12978842854499817,0
1067,0.12068499624729156,0
1068,0.10506939142942429,0
1069,0.10236745327711105,0
1070,0.11153417080640793,0
